Date,Indian rupee
20-Jun-00,410.85
21-Jun-00,410.56
22-Jun-00,413
23-Jun-00,410.48
26-Jun-00,407.78
27-Jun-00,407.36
28-Jun-00,413.59
29-Jun-00,416.12
30-Jun-00,413.86
3-Jul-00,413.14
4-Jul-00,411.42
5-Jul-00,411.97
6-Jul-00,409.94
7-Jul-00,406.54
10-Jul-00,407.97
11-Jul-00,406.28
12-Jul-00,402.22
13-Jul-00,403.62
14-Jul-00,402.75
17-Jul-00,406.01
18-Jul-00,406.75
19-Jul-00,401.92
20-Jul-00,403.35
21-Jul-00,404.31
24-Jul-00,402.44
25-Jul-00,403.79
26-Jul-00,402.97
27-Jul-00,403.62
28-Jul-00,401.23
31-Jul-00,400.58
1-Aug-00,402.88
2-Aug-00,404.53
3-Aug-00,401.71
4-Aug-00,400.09
7-Aug-00,400.14
8-Aug-00,401.59
9-Aug-00,398.95
10-Aug-00,401.34
11-Aug-00,401.51
14-Aug-00,404.94
15-Aug-00,403.11
16-Aug-00,405.95
17-Aug-00,409.07
18-Aug-00,405.98
21-Aug-00,403.2
22-Aug-00,401.53
23-Aug-00,402.08
24-Aug-00,402.32
25-Aug-00,403.5
28-Aug-00,402.82
29-Aug-00,403.33
30-Aug-00,402.5
31-Aug-00,407.62
1-Sep-00,407.44
4-Sep-00,406.61
5-Sep-00,404.1
6-Sep-00,402.21
7-Sep-00,400
8-Sep-00,400.22
11-Sep-00,399.56
12-Sep-00,402.66
13-Sep-00,399.87
14-Sep-00,401.13
15-Sep-00,400.9
18-Sep-00,403.75
19-Sep-00,405.32
20-Sep-00,403
21-Sep-00,400.35
22-Sep-00,406.87
25-Sep-00,403.75
26-Sep-00,406.99
27-Sep-00,409.29
28-Sep-00,409.62
29-Sep-00,405.02
2-Oct-00,404.22
3-Oct-00,402.74
4-Oct-00,401.75
5-Oct-00,400.58
6-Oct-00,400.27
9-Oct-00,400.07
10-Oct-00,401.66
11-Oct-00,405.75
12-Oct-00,407.74
13-Oct-00,407.24
16-Oct-00,404.43
17-Oct-00,402.42
18-Oct-00,405.14
19-Oct-00,402.62
20-Oct-00,403.06
23-Oct-00,404.67
24-Oct-00,403.39
25-Oct-00,400.11
26-Oct-00,399.6
27-Oct-00,396.5
30-Oct-00,397.12
31-Oct-00,398.28
1-Nov-00,399.1
2-Nov-00,398
3-Nov-00,396.51
6-Nov-00,398.25
7-Nov-00,398.21
8-Nov-00,396.47
9-Nov-00,397.59
10-Nov-00,397.91
13-Nov-00,398.16
14-Nov-00,398.57
15-Nov-00,397.7
16-Nov-00,401.63
17-Nov-00,398.88
20-Nov-00,400.21
21-Nov-00,400.46
22-Nov-00,400.63
23-Nov-00,399.99
24-Nov-00,400.13
27-Nov-00,404.14
28-Nov-00,406.94
29-Nov-00,405.51
30-Nov-00,405.38
1-Dec-00,405.57
4-Dec-00,407.51
5-Dec-00,407.07
6-Dec-00,408.24
7-Dec-00,411.75
8-Dec-00,410.36
11-Dec-00,406.94
12-Dec-00,407.1
13-Dec-00,405.33
14-Dec-00,404.92
15-Dec-00,406.46
18-Dec-00,406.3
19-Dec-00,404.69
20-Dec-00,409.15
21-Dec-00,409.98
22-Dec-00,409.74
25-Dec-00,409.74
26-Dec-00,409.6
27-Dec-00,412.88
28-Dec-00,411.98
29-Dec-00,411.89
1-Jan-01,411.89
2-Jan-01,407
3-Jan-01,401.15
4-Jan-01,401.38
5-Jan-01,401.57
8-Jan-01,402.67
9-Jan-01,400.31
10-Jan-01,399.16
11-Jan-01,395.97
12-Jan-01,394.7
15-Jan-01,394.23
16-Jan-01,395.27
17-Jan-01,393.43
18-Jan-01,395.22
19-Jan-01,395.02
22-Jan-01,396.78
23-Jan-01,396.52
24-Jan-01,393.91
25-Jan-01,395.94
26-Jan-01,393.84
29-Jan-01,392.92
30-Jan-01,395.46
31-Jan-01,394.54
1-Feb-01,399.28
2-Feb-01,397.9
5-Feb-01,396.03
6-Feb-01,391.72
7-Feb-01,392.78
8-Feb-01,392.35
9-Feb-01,388.24
12-Feb-01,390.39
13-Feb-01,390.37
14-Feb-01,390.04
15-Feb-01,387.03
16-Feb-01,385.14
19-Feb-01,388.22
20-Feb-01,383.75
21-Feb-01,385.88
22-Feb-01,387.46
23-Feb-01,390.17
26-Feb-01,394.54
27-Feb-01,402.36
28-Feb-01,399.19
1-Mar-01,398.58
2-Mar-01,393.72
5-Mar-01,392.77
6-Mar-01,391.43
7-Mar-01,389.92
8-Mar-01,394.37
9-Mar-01,403.69
12-Mar-01,407.96
13-Mar-01,403.86
14-Mar-01,395.77
15-Mar-01,392.92
16-Mar-01,391.13
19-Mar-01,391.16
20-Mar-01,392.68
21-Mar-01,393.29
22-Mar-01,392.02
23-Mar-01,394.36
26-Mar-01,393.33
27-Mar-01,392.77
28-Mar-01,389.93
29-Mar-01,389.99
30-Mar-01,386.3
2-Apr-01,383.8
3-Apr-01,385.39
4-Apr-01,388.59
5-Apr-01,386.57
6-Apr-01,387.45
9-Apr-01,387.69
10-Apr-01,384.16
11-Apr-01,386.84
12-Apr-01,390.29
13-Apr-01,390.29
16-Apr-01,392
17-Apr-01,392.79
18-Apr-01,389.98
19-Apr-01,396.34
20-Apr-01,397.09
23-Apr-01,395.04
24-Apr-01,396.79
25-Apr-01,396.94
26-Apr-01,397.03
27-Apr-01,398.57
30-Apr-01,396.2
1-May-01,397.48
2-May-01,397.31
3-May-01,401.1
4-May-01,401.27
7-May-01,401.18
8-May-01,399.04
9-May-01,403.28
10-May-01,404.34
11-May-01,405.39
14-May-01,404.68
15-May-01,402.81
16-May-01,408.87
17-May-01,413.51
18-May-01,411.91
21-May-01,439.96
22-May-01,429.42
23-May-01,427.82
24-May-01,431.92
25-May-01,417.13
28-May-01,417.26
29-May-01,416.33
30-May-01,409.2
31-May-01,404.3
1-Jun-01,401.04
4-Jun-01,402.83
5-Jun-01,401.41
6-Jun-01,401.02
7-Jun-01,401.84
8-Jun-01,403.07
11-Jun-01,405.55
12-Jun-01,408.1
13-Jun-01,411.29
14-Jun-01,411.4
15-Jun-01,411.32
18-Jun-01,410.75
19-Jun-01,412.69
20-Jun-01,409.91
21-Jun-01,410.39
22-Jun-01,412.89
25-Jun-01,412.46
26-Jun-01,414.21
27-Jun-01,415.16
28-Jun-01,407.32
29-Jun-01,409.25
2-Jul-01,406.62
3-Jul-01,406.76
4-Jul-01,405.31
5-Jul-01,403.51
6-Jul-01,401.61
9-Jul-01,403.3
10-Jul-01,405.34
11-Jul-01,405.58
12-Jul-01,403.68
13-Jul-01,403.85
16-Jul-01,406.64
17-Jul-01,405.31
18-Jul-01,407.01
19-Jul-01,409.4
20-Jul-01,408.58
23-Jul-01,407.06
24-Jul-01,407.14
25-Jul-01,406.78
26-Jul-01,405.12
27-Jul-01,403.37
30-Jul-01,403.6
31-Jul-01,402.91
1-Aug-01,404.94
2-Aug-01,404.32
3-Aug-01,405.78
6-Aug-01,404.71
7-Aug-01,403.66
8-Aug-01,403.75
9-Aug-01,409.12
10-Aug-01,417.82
13-Aug-01,417.52
14-Aug-01,415.83
15-Aug-01,417.05
16-Aug-01,417.88
17-Aug-01,420.32
20-Aug-01,419.2
21-Aug-01,418.67
22-Aug-01,417.99
23-Aug-01,416.38
24-Aug-01,413.28
27-Aug-01,413.45
28-Aug-01,410.8
29-Aug-01,413.27
30-Aug-01,412.61
31-Aug-01,413.75
3-Sep-01,414.26
4-Sep-01,412.96
5-Sep-01,411.27
6-Sep-01,412.58
7-Sep-01,415.72
10-Sep-01,413.14
11-Sep-01,437.47
12-Sep-01,425.54
13-Sep-01,428.35
14-Sep-01,439.14
17-Sep-01,451.14
18-Sep-01,446.33
19-Sep-01,444.74
20-Sep-01,445.04
21-Sep-01,451.68
24-Sep-01,443.93
25-Sep-01,443.16
26-Sep-01,448.46
27-Sep-01,445.92
28-Sep-01,450.91
1-Oct-01,448.28
2-Oct-01,449.9
3-Oct-01,446.85
4-Oct-01,447.98
5-Oct-01,449.39
8-Oct-01,451.61
9-Oct-01,448.66
10-Oct-01,443.51
11-Oct-01,435.32
12-Oct-01,435.06
15-Oct-01,435.14
16-Oct-01,433.8
17-Oct-01,434.57
18-Oct-01,433.92
19-Oct-01,431.06
22-Oct-01,425.78
23-Oct-01,425.83
24-Oct-01,425.43
25-Oct-01,427.1
26-Oct-01,427.59
29-Oct-01,429.68
30-Oct-01,432.54
31-Oct-01,430.09
1-Nov-01,433.03
2-Nov-01,431.86
5-Nov-01,429.14
6-Nov-01,430.4
7-Nov-01,432.48
8-Nov-01,432.21
9-Nov-01,427.71
12-Nov-01,432.02
13-Nov-01,427.24
14-Nov-01,429.94
15-Nov-01,424.91
16-Nov-01,423.44
19-Nov-01,421.79
20-Nov-01,421.05
21-Nov-01,420.82
22-Nov-01,421.14
23-Nov-01,421.89
26-Nov-01,420.69
27-Nov-01,421.5
28-Nov-01,423.38
29-Nov-01,423.73
30-Nov-01,424.54
3-Dec-01,425.94
4-Dec-01,425.79
5-Dec-01,423.42
6-Dec-01,422.37
7-Dec-01,421.33
10-Dec-01,419.1
11-Dec-01,418.32
12-Dec-01,420.23
13-Dec-01,421.93
14-Dec-01,426.26
17-Dec-01,426.94
18-Dec-01,428.63
19-Dec-01,427.78
20-Dec-01,424.14
21-Dec-01,426.46
24-Dec-01,427.36
25-Dec-01,427.36
26-Dec-01,428.43
27-Dec-01,429.98
28-Dec-01,428.84
31-Dec-01,428.66
1-Jan-02,428.66
2-Jan-02,431.53
3-Jan-02,432.31
4-Jan-02,430.86
7-Jan-02,432.01
8-Jan-02,432.18
9-Jan-02,436.24
10-Jan-02,446
11-Jan-02,444.56
14-Jan-02,444.76
15-Jan-02,440.96
16-Jan-02,441.49
17-Jan-02,442.3
18-Jan-02,439.05
21-Jan-02,437.65
22-Jan-02,437.9
23-Jan-02,435.25
24-Jan-02,433.57
25-Jan-02,433.52
28-Jan-02,433.59
29-Jan-02,432.26
30-Jan-02,438.76
31-Jan-02,440.28
1-Feb-02,442.78
4-Feb-02,448.98
5-Feb-02,456.56
6-Feb-02,468.55
7-Feb-02,468.65
8-Feb-02,475.97
11-Feb-02,466.2
12-Feb-02,467.42
13-Feb-02,465.17
14-Feb-02,467.77
15-Feb-02,469.1
18-Feb-02,465
19-Feb-02,463.48
20-Feb-02,455.07
21-Feb-02,456.87
22-Feb-02,458.75
25-Feb-02,457.77
26-Feb-02,460.64
27-Feb-02,465.75
28-Feb-02,465.08
1-Mar-02,462.61
4-Mar-02,465.37
5-Mar-02,465.99
6-Mar-02,457.92
7-Mar-02,455.72
8-Mar-02,453.2
11-Mar-02,456.04
12-Mar-02,459.98
13-Mar-02,458.9
14-Mar-02,456.13
15-Mar-02,454.35
18-Mar-02,457.18
19-Mar-02,459.01
20-Mar-02,457.05
21-Mar-02,458.65
22-Mar-02,461.19
25-Mar-02,466.6
26-Mar-02,463.9
27-Mar-02,468.92
28-Mar-02,472.69
29-Mar-02,472.69
1-Apr-02,472.69
2-Apr-02,476.96
3-Apr-02,477.16
4-Apr-02,474.03
5-Apr-02,472.35
8-Apr-02,471.97
9-Apr-02,469.32
10-Apr-02,468.12
11-Apr-02,473.5
12-Apr-02,472.1
15-Apr-02,471.91
16-Apr-02,468.21
17-Apr-02,473.09
18-Apr-02,478.14
19-Apr-02,474.19
22-Apr-02,477.47
23-Apr-02,476.48
24-Apr-02,478.74
25-Apr-02,483.54
26-Apr-02,482.42
29-Apr-02,487.5
30-Apr-02,484.84
1-May-02,485.08
2-May-02,483.9
3-May-02,488.58
6-May-02,488.28
7-May-02,490.92
8-May-02,488.36
9-May-02,485.96
10-May-02,489.88
13-May-02,489.35
14-May-02,485.55
15-May-02,485.59
16-May-02,488.53
17-May-02,489.22
20-May-02,490.83
21-May-02,496.16
22-May-02,499.15
23-May-02,499.84
24-May-02,505.31
27-May-02,503.69
28-May-02,504.13
29-May-02,514.81
30-May-02,513.37
31-May-02,514.63
3-Jun-02,514.73
4-Jun-02,514.73
5-Jun-02,507.27
6-Jun-02,510.37
7-Jun-02,514.21
10-Jun-02,507.75
11-Jun-02,498.57
12-Jun-02,503.22
13-Jun-02,502.05
14-Jun-02,507.23
17-Jun-02,500.35
18-Jun-02,500.91
19-Jun-02,504.01
20-Jun-02,506.69
21-Jun-02,507.34
24-Jun-02,512.74
25-Jun-02,505.56
26-Jun-02,504.71
27-Jun-02,500.8
28-Jun-02,500.33
1-Jul-02,489.77
2-Jul-02,493.56
3-Jul-02,487.51
4-Jul-02,487.42
5-Jul-02,488.51
8-Jul-02,488.94
9-Jul-02,492.03
10-Jul-02,493.6
11-Jul-02,492.58
12-Jul-02,496.38
15-Jul-02,500.5
16-Jul-02,499.11
17-Jul-02,495.62
18-Jul-02,497.87
19-Jul-02,505.58
22-Jul-02,505.37
23-Jul-02,500.26
24-Jul-02,486.94
25-Jul-02,484.12
26-Jul-02,477.08
29-Jul-02,474.52
30-Jul-02,478.08
31-Jul-02,476.42
1-Aug-02,472.56
2-Aug-02,476.94
5-Aug-02,483.8
6-Aug-02,478.53
7-Aug-02,488.32
8-Aug-02,488.04
9-Aug-02,489.19
12-Aug-02,494.75
13-Aug-02,490.02
14-Aug-02,493.01
15-Aug-02,488.32
16-Aug-02,490.44
19-Aug-02,484.14
20-Aug-02,480.66
21-Aug-02,478.1
22-Aug-02,476.21
23-Aug-02,477.07
26-Aug-02,477.07
27-Aug-02,483.96
28-Aug-02,484.6
29-Aug-02,486.56
30-Aug-02,487.45
2-Sep-02,486
3-Sep-02,488.34
4-Sep-02,487.36
5-Sep-02,494.95
6-Sep-02,498.73
9-Sep-02,502.88
10-Sep-02,497.39
11-Sep-02,491.25
12-Sep-02,496.47
13-Sep-02,496.29
16-Sep-02,490.51
17-Sep-02,491.57
18-Sep-02,495.72
19-Sep-02,501.35
20-Sep-02,501.63
23-Sep-02,501.74
24-Sep-02,507.44
25-Sep-02,505.76
26-Sep-02,497.12
27-Sep-02,497.51
30-Sep-02,503.19
1-Oct-02,500.05
2-Oct-02,500.75
3-Oct-02,500.49
4-Oct-02,497.7
7-Oct-02,500.05
8-Oct-02,495.78
9-Oct-02,495.81
10-Oct-02,495.6
11-Oct-02,492.13
14-Oct-02,493.53
15-Oct-02,491.12
16-Oct-02,488.29
17-Oct-02,483.26
18-Oct-02,486.57
21-Oct-02,485.73
22-Oct-02,485.76
23-Oct-02,484.9
24-Oct-02,484.81
25-Oct-02,486.66
28-Oct-02,489.62
29-Oct-02,493.11
30-Oct-02,492.44
31-Oct-02,492.51
1-Nov-02,496.79
4-Nov-02,493.22
5-Nov-02,494.59
6-Nov-02,492.83
7-Nov-02,495.65
8-Nov-02,498.94
11-Nov-02,497.29
12-Nov-02,499.12
13-Nov-02,502.82
14-Nov-02,494.13
15-Nov-02,494.29
18-Nov-02,493.75
19-Nov-02,495.22
20-Nov-02,494.11
21-Nov-02,491.84
22-Nov-02,492.02
25-Nov-02,491.74
26-Nov-02,491.92
27-Nov-02,492.76
28-Nov-02,492.89
29-Nov-02,495.55
2-Dec-02,491.1
3-Dec-02,495.74
4-Dec-02,498.94
5-Dec-02,500.26
6-Dec-02,505.01
9-Dec-02,503.69
10-Dec-02,500.59
11-Dec-02,501.96
12-Dec-02,505.5
13-Dec-02,514.26
16-Dec-02,515.29
17-Dec-02,524.36
18-Dec-02,522.7
19-Dec-02,533.08
20-Dec-02,526.95
23-Dec-02,531.02
24-Dec-02,530.69
25-Dec-02,530.69
26-Dec-02,530.8
27-Dec-02,538.6
30-Dec-02,534.81
31-Dec-02,535.25
1-Jan-03,535.25
2-Jan-03,530.56
3-Jan-03,531.42
6-Jan-03,542.38
7-Jan-03,538.36
8-Jan-03,539.44
9-Jan-03,542.82
10-Jan-03,544.2
13-Jan-03,543.05
14-Jan-03,543.78
15-Jan-03,540.77
16-Jan-03,542.66
17-Jan-03,549.9
20-Jan-03,548.24
21-Jan-03,545.09
22-Jan-03,551.87
23-Jan-03,561.29
24-Jan-03,563.06
27-Jan-03,567.26
28-Jan-03,566.99
29-Jan-03,568.23
30-Jan-03,564.93
31-Jan-03,564.82
3-Feb-03,567.25
4-Feb-03,578.32
5-Feb-03,586.57
6-Feb-03,576.93
7-Feb-03,572.05
10-Feb-03,568.32
11-Feb-03,558.58
12-Feb-03,548.37
13-Feb-03,542.41
14-Feb-03,545.21
17-Feb-03,533.05
18-Feb-03,527.71
19-Feb-03,530.73
20-Feb-03,539.13
21-Feb-03,540.28
24-Feb-03,545.19
25-Feb-03,548.59
26-Feb-03,539.67
27-Feb-03,538.33
28-Feb-03,532.45
3-Mar-03,529.41
4-Mar-03,541.46
5-Mar-03,542.02
6-Mar-03,543.05
7-Mar-03,537.34
10-Mar-03,543.01
11-Mar-03,534.31
12-Mar-03,530.44
13-Mar-03,512.45
14-Mar-03,513.52
17-Mar-03,522.13
18-Mar-03,519.14
19-Mar-03,514.44
20-Mar-03,515.41
21-Mar-03,510.92
24-Mar-03,504.78
25-Mar-03,508.04
26-Mar-03,504.84
27-Mar-03,508.59
28-Mar-03,505.75
31-Mar-03,510.94
1-Apr-03,510.07
2-Apr-03,501.3
3-Apr-03,493.3
4-Apr-03,493.45
7-Apr-03,487.72
8-Apr-03,492.95
9-Apr-03,490.39
10-Apr-03,494.52
11-Apr-03,494.25
14-Apr-03,496.2
15-Apr-03,495.31
16-Apr-03,493.7
17-Apr-03,497.86
18-Apr-03,497.86
21-Apr-03,497.88
22-Apr-03,509.72
23-Apr-03,507.29
24-Apr-03,507.84
25-Apr-03,507.37
28-Apr-03,506.65
29-Apr-03,504.74
30-Apr-03,512.59
1-May-03,519.2
2-May-03,518.19
5-May-03,517.26
6-May-03,520.61
7-May-03,519.4
8-May-03,526.3
9-May-03,527.72
12-May-03,532.4
13-May-03,531.29
14-May-03,535.89
15-May-03,536.55
16-May-03,537.92
19-May-03,541.79
20-May-03,552.33
21-May-03,554
22-May-03,557.07
23-May-03,558.31
26-May-03,558.53
27-May-03,559.66
28-May-03,542.54
29-May-03,549.26
30-May-03,546.34
2-Jun-03,552.34
3-Jun-03,550.96
4-Jun-03,548.87
5-Jun-03,552.89
6-Jun-03,547.12
9-Jun-03,546.82
10-Jun-03,532.45
11-Jun-03,531.66
12-Jun-03,528.65
13-Jun-03,530.2
16-Jun-03,537.51
17-Jun-03,543.36
18-Jun-03,538.87
19-Jun-03,535.38
20-Jun-03,535.79
23-Jun-03,532.44
24-Jun-03,521.53
25-Jun-03,521.42
26-Jun-03,514.5
27-Jun-03,515.41
30-Jun-03,516.94
1-Jul-03,522.82
2-Jul-03,524.59
3-Jul-03,521.23
4-Jul-03,523.28
7-Jul-03,518.58
8-Jul-03,516.5
9-Jul-03,511.52
10-Jul-03,509.96
11-Jul-03,509.5
14-Jul-03,514.38
15-Jul-03,516.49
16-Jul-03,509.75
17-Jul-03,508.96
18-Jul-03,511.93
21-Jul-03,520.1
22-Jul-03,522.62
23-Jul-03,526.48
24-Jul-03,530.26
25-Jul-03,538.14
28-Jul-03,542.29
29-Jul-03,538.97
30-Jul-03,530.49
31-Jul-03,526.27
1-Aug-03,522.92
4-Aug-03,515.44
5-Aug-03,516.44
6-Aug-03,521.09
7-Aug-03,519.2
8-Aug-03,523.01
11-Aug-03,530.58
12-Aug-03,531.17
13-Aug-03,529.27
14-Aug-03,536.51
15-Aug-03,537.55
18-Aug-03,530.93
19-Aug-03,530.69
20-Aug-03,535.72
21-Aug-03,535.43
22-Aug-03,528.84
25-Aug-03,529.24
26-Aug-03,531.65
27-Aug-03,547.32
28-Aug-03,545.31
29-Aug-03,553.56
1-Sep-03,554.39
2-Sep-03,551.11
3-Sep-03,545.9
4-Sep-03,547.24
5-Sep-03,554.15
8-Sep-03,551.67
9-Sep-03,562.87
10-Sep-03,558.45
11-Sep-03,552.83
12-Sep-03,556.37
15-Sep-03,549.86
16-Sep-03,552.2
17-Sep-03,552.92
18-Sep-03,559.3
19-Sep-03,560.77
22-Sep-03,566.97
23-Sep-03,565.83
24-Sep-03,566.54
25-Sep-03,576.19
26-Sep-03,564.33
29-Sep-03,562.42
30-Sep-03,570.83
1-Oct-03,561.62
2-Oct-03,559.1
3-Oct-03,560.62
6-Oct-03,542.44
7-Oct-03,548
8-Oct-03,547.61
9-Oct-03,539.04
10-Oct-03,543.06
13-Oct-03,540.55
14-Oct-03,548.9
15-Oct-03,548.66
16-Oct-03,543.95
17-Oct-03,539.73
20-Oct-03,544.53
21-Oct-03,551
22-Oct-03,560.42
23-Oct-03,560.12
24-Oct-03,565.64
27-Oct-03,563.36
28-Oct-03,559.85
29-Oct-03,561.62
30-Oct-03,562.91
31-Oct-03,562.8
3-Nov-03,558.3
4-Nov-03,550.5
5-Nov-03,551.5
6-Nov-03,553.87
7-Nov-03,551.55
10-Nov-03,558.48
11-Nov-03,564.68
12-Nov-03,567.95
13-Nov-03,576.57
14-Nov-03,579.29
17-Nov-03,575.93
18-Nov-03,577.87
19-Nov-03,579.64
20-Nov-03,579.78
21-Nov-03,581.74
24-Nov-03,577.83
25-Nov-03,578.43
26-Nov-03,584.13
27-Nov-03,583.51
28-Nov-03,586.19
1-Dec-03,588.02
2-Dec-03,588.92
3-Dec-03,589.39
4-Dec-03,589.66
5-Dec-03,589.88
8-Dec-03,594.21
9-Dec-03,596.74
10-Dec-03,599.97
11-Dec-03,591.6
12-Dec-03,595.86
15-Dec-03,596.57
16-Dec-03,597.24
17-Dec-03,597.34
18-Dec-03,596.12
19-Dec-03,599.54
22-Dec-03,600.89
23-Dec-03,598.34
24-Dec-03,599.33
25-Dec-03,599.33
26-Dec-03,599.66
29-Dec-03,604.42
30-Dec-03,609.58
31-Dec-03,610.59
1-Jan-04,610.59
2-Jan-04,609.19
5-Jan-04,617.17
6-Jan-04,622.41
7-Jan-04,617.44
8-Jan-04,615.86
9-Jan-04,618.48
12-Jan-04,621.12
13-Jan-04,621.01
14-Jan-04,612.46
15-Jan-04,602.37
16-Jan-04,595.99
19-Jan-04,593.75
20-Jan-04,597.16
21-Jan-04,594.82
22-Jan-04,597.03
23-Jan-04,596.07
26-Jan-04,594.52
27-Jan-04,590.94
28-Jan-04,598.72
29-Jan-04,590.94
30-Jan-04,582.14
2-Feb-04,579.91
3-Feb-04,584.36
4-Feb-04,580.84
5-Feb-04,581.01
6-Feb-04,588.17
9-Feb-04,589.93
10-Feb-04,593.12
11-Feb-04,589.58
12-Feb-04,598.34
13-Feb-04,604.4
16-Feb-04,598.69
17-Feb-04,602.82
18-Feb-04,603.36
19-Feb-04,596.05
20-Feb-04,588.91
23-Feb-04,581.65
24-Feb-04,584.94
25-Feb-04,581.65
26-Feb-04,571.92
27-Feb-04,575.7
1-Mar-04,581.29
2-Mar-04,575.3
3-Mar-04,567.67
4-Mar-04,570.54
5-Mar-04,581.09
8-Mar-04,581.39
9-Mar-04,583.59
10-Mar-04,581.78
11-Mar-04,580.12
12-Mar-04,578.57
15-Mar-04,578.65
16-Mar-04,584.98
17-Mar-04,585.41
18-Mar-04,597.04
19-Mar-04,598.06
22-Mar-04,605.49
23-Mar-04,599.75
24-Mar-04,597.17
25-Mar-04,598.33
26-Mar-04,602.09
29-Mar-04,596.12
30-Mar-04,594.21
31-Mar-04,591.48
1-Apr-04,595.47
2-Apr-04,588.69
5-Apr-04,586.06
6-Apr-04,587.45
7-Apr-04,585.73
8-Apr-04,588.11
9-Apr-04,588.11
12-Apr-04,588.18
13-Apr-04,573.29
14-Apr-04,559.6
15-Apr-04,562.74
16-Apr-04,564.48
19-Apr-04,568.36
20-Apr-04,560.85
21-Apr-04,555.79
22-Apr-04,557.04
23-Apr-04,558.83
26-Apr-04,562.25
27-Apr-04,562.9
28-Apr-04,556.46
29-Apr-04,550.39
30-Apr-04,555.46
3-May-04,559.95
4-May-04,561.59
5-May-04,562.13
6-May-04,556.02
7-May-04,546.28
10-May-04,541.34
11-May-04,546.83
12-May-04,557.26
13-May-04,545.59
14-May-04,551.37
17-May-04,560.26
18-May-04,551.67
19-May-04,552.58
20-May-04,551.86
21-May-04,560.29
24-May-04,559.02
25-May-04,566.53
26-May-04,568.15
27-May-04,574.26
28-May-04,573.88
31-May-04,573.88
1-Jun-04,579.9
2-Jun-04,575.64
3-Jun-04,566.88
4-Jun-04,563.22
7-Jun-04,570.28
8-Jun-04,567.52
9-Jun-04,558.69
10-Jun-04,557.5
11-Jun-04,557.66
14-Jun-04,561.18
15-Jun-04,563.53
16-Jun-04,561.34
17-Jun-04,564.19
18-Jun-04,579.37
21-Jun-04,582.9
22-Jun-04,587.83
23-Jun-04,578.44
24-Jun-04,589.32
25-Jun-04,590.76
28-Jun-04,595.84
29-Jun-04,583.29
30-Jun-04,585.04
1-Jul-04,581.98
2-Jul-04,584.41
5-Jul-04,586.43
6-Jul-04,583.44
7-Jul-04,588.74
8-Jul-04,595.9
9-Jul-04,596.29
12-Jul-04,596.46
13-Jul-04,590.65
14-Jul-04,596.22
15-Jul-04,596.62
16-Jul-04,599.59
19-Jul-04,601.81
20-Jul-04,592.34
21-Jul-04,590.38
22-Jul-04,591.44
23-Jul-04,582.78
26-Jul-04,581.41
27-Jul-04,579.07
28-Jul-04,575.9
29-Jul-04,577.77
30-Jul-04,583.57
2-Aug-04,582.84
3-Aug-04,582.28
4-Aug-04,583.22
5-Aug-04,582.69
6-Aug-04,594.01
9-Aug-04,595.03
10-Aug-04,595.33
11-Aug-04,586.02
12-Aug-04,585.2
13-Aug-04,590.08
16-Aug-04,598.34
17-Aug-04,597.5
18-Aug-04,599.53
19-Aug-04,604.45
20-Aug-04,610.15
23-Aug-04,610.62
24-Aug-04,604.07
25-Aug-04,604.82
26-Aug-04,604.44
27-Aug-04,602.57
30-Aug-04,603.61
31-Aug-04,606.81
1-Sep-04,606.88
2-Sep-04,604.31
3-Sep-04,597.21
6-Sep-04,598.33
7-Sep-04,593.05
8-Sep-04,589.92
9-Sep-04,592.92
10-Sep-04,596.34
13-Sep-04,592.34
14-Sep-04,597.64
15-Sep-04,595.36
16-Sep-04,593.94
17-Sep-04,597.52
20-Sep-04,595.92
21-Sep-04,601.65
22-Sep-04,597.14
23-Sep-04,606.47
24-Sep-04,601.28
27-Sep-04,604.59
28-Sep-04,610.86
29-Sep-04,610.13
30-Sep-04,614.72
1-Oct-04,616.06
4-Oct-04,608.14
5-Oct-04,612.28
6-Oct-04,616.64
7-Oct-04,616.26
8-Oct-04,620.21
11-Oct-04,620.68
12-Oct-04,610.65
13-Oct-04,605.57
14-Oct-04,611.94
15-Oct-04,618.97
18-Oct-04,617.26
19-Oct-04,617.16
20-Oct-04,622.73
21-Oct-04,620.98
22-Oct-04,621.22
25-Oct-04,629.51
26-Oct-04,627.36
27-Oct-04,627.85
28-Oct-04,620.89
29-Oct-04,620.67
1-Nov-04,625.62
2-Nov-04,620.61
3-Nov-04,617
4-Nov-04,624.71
5-Nov-04,625.78
8-Nov-04,626.12
9-Nov-04,629.21
10-Nov-04,628.43
11-Nov-04,629.71
12-Nov-04,631.71
15-Nov-04,632.69
16-Nov-04,635.65
17-Nov-04,641.65
18-Nov-04,639.98
19-Nov-04,644.76
22-Nov-04,647.94
23-Nov-04,649.02
24-Nov-04,649.39
25-Nov-04,653.01
26-Nov-04,651.99
29-Nov-04,648.58
30-Nov-04,648.54
1-Dec-04,644.55
2-Dec-04,643.11
3-Dec-04,635.54
6-Dec-04,634.2
7-Dec-04,634.41
8-Dec-04,617.21
9-Dec-04,620.37
10-Dec-04,622.6
13-Dec-04,617.95
14-Dec-04,619.39
15-Dec-04,619.61
16-Dec-04,617.91
17-Dec-04,619.68
20-Dec-04,623.42
21-Dec-04,619.88
22-Dec-04,621.3
23-Dec-04,620.45
24-Dec-04,620.95
27-Dec-04,621.02
28-Dec-04,619.53
29-Dec-04,618.47
